=== modslut debug trace ===
categories.dat: found
conflict index: 1564 related pair(s) loaded

--- pass 1: section assignment (per mod) ---
  Convert Fallout 4 Armor into Skyrim CBBE or 3BA 3BBB Bodies TUTORIAL | cat none | T4 no rule, category, or keyword matched | stay
  realm of lorkhan - dragonstone.esp (Realm of Lorkhan - Bleak Falls Barrow Dragonstone Skip) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, realm of lorkhan - custom alternate start - choose your own adventure.esp | BOOK:1 CELL:1
  realm of lorkhan unbound fix.esp (Realm of Lorkhan - Unbound Quest Fix) esl | masters: skyrim.esm, realm of lorkhan - custom alternate start - choose your own adventure.esp | QUST:1
  apachii_des_smp_patch.esp (Artesian Cloaks of Skyrim) esl | masters: skyrim.esm, apachii_divineelegancestore.esm | ARMO:1 ARMA:1
  ladylacecloaks_en_smp_patch.esp (Artesian Cloaks of Skyrim) esl | masters: skyrim.esm, ladylacecloaks_en.esp | ARMO:1 ARMA:1
  rsc bos patch.esp (RS Children Patch Compendium) esl | masters: skyrim.esm, update.esm, rskyrimchildren.esm, booksofskyrim.esp | NPC_:1
  rsc hr patch.esp (RS Children Patch Compendium) esl | masters: skyrim.esm, update.esm, rskyrimchildren.esm, helgen reborn.esp | NPC_:1
  rsc solitude docks patch.esp (RS Children Patch Compendium) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, rskyrimchildren.esm, solitude docks.esp | NPC_:1
  esv-di8842-patch-grass-silverstead.esp (Silverstead Grass Patch) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, silverstead.esp | WRLD:1
  liv_aspensablaze_blackthornmanor_patch.esp (Lively's Patches for Blackthorn and Tree Mods) esl | masters: skyrim.esm, blackthornmanor.esp | WRLD:1
  blackthorn - hearthfire fix.esp (Blackthorn - A Buildable Town - Patches) | masters: skyrim.esm, blackthornmanor.esp, hearthfires.esm | FLST:1
  jk's & redbag's dragonsreach patch.esp (JK's and Redbag's Dragonsreach Patch) esl | masters: skyrim.esm, update.esm, hearthfires.esm, dragonborn.esm, jk's dragonsreach.esp, redbag's dragonsreach.esp | CELL:1
  redbag's morthal - ai overhaul noncc.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, update.esm, unofficial skyrim special edition patch.esp, ai overhaul.esp, redbag's morthal.esp | NPC_:1 CELL:1 WRLD:1 PACK:1
  redbag's morthal - distinct interiors.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, redbag's morthal.esp, distinct interiors.esp | CELL:1
  redbag's morthal - efps.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, update.esm, occ_skyrim_tamriel.esp, unofficial skyrim special edition patch.esp, redbag's morthal.esp | WRLD:1
  redbag's morthal - fabled forests.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, update.esm, redbag's morthal.esp, fabled forests.esp | WRLD:1
  redbag's morthal - lffgm.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, update.esm, landscape fixes for grass mods.esp, redbag's morthal.esp | WRLD:1
  redbag's morthal - mihail crows and ravens.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, update.esm, hearthfires.esm, redbag's morthal.esp, mihailcrowsandravens.esp | WRLD:1
  redbag's morthal - rschildren + aio.esp (RedBag's Morthal Patches- FOMOD) esl | masters: skyrim.esm, rskyrimchildren.esm, ai overhaul.esp, redbag's morthal.esp, rschildren.esp | NPC_:1
  redbag's morthal.esp (Redbag's Morthal Fixes) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, unofficial skyrim special edition patch.esp | FACT:1 DOOR:1 LIGH:1 STAT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 IMGS:1 FLST:1 LCTN:1 LGTM:1 SMQN:1 DLVW:1
  redbag's morthal - ai overhaul noncc.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, update.esm, unofficial skyrim special edition patch.esp, ai overhaul.esp, redbag's morthal.esp | NPC_:1 CELL:1 WRLD:1 PACK:1
  redbag's morthal - distinct interiors.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, redbag's morthal.esp, distinct interiors.esp | CELL:1
  redbag's morthal - efps.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, update.esm, occ_skyrim_tamriel.esp, unofficial skyrim special edition patch.esp, redbag's morthal.esp | WRLD:1
  redbag's morthal - lffgm.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, update.esm, landscape fixes for grass mods.esp, redbag's morthal.esp | WRLD:1
  redbag's morthal - mihail crows and ravens.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, update.esm, hearthfires.esm, redbag's morthal.esp, mihailcrowsandravens.esp | WRLD:1
  redbag's morthal - rschildren + aio.esp (RedBag's Morthal - FOMOD) esl | masters: skyrim.esm, rskyrimchildren.esm, ai overhaul.esp, redbag's morthal.esp, rschildren.esp | NPC_:1
  thuldor's ivarstead - farmhouse roofs.esp (Thuldor's Ivarstead - Farmhouse Roofs) esl | masters: skyrim.esm, thuldor's ivarstead.esp | STAT:1
  distinct thuldor's ivarstead.esp (Distinct Thuldor's Ivarstead) esl | masters: skyrim.esm, dawnguard.esm, hearthfires.esm, distinct interiors.esp, thuldor's ivarstead.esp | CELL:1
  cotn dawnstar - ai overhaul patch.esp (COTN Dawnstar Patch Collection) esl | masters: skyrim.esm, ai overhaul.esp, cotn - dawnstar.esp | CELL:1 WRLD:1
  cotn dawnstar - embers xd patch.esp (COTN Dawnstar Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, embers xd.esp, cotn - dawnstar.esp | CELL:1
  cotn dawnstar - helgen reborn patch.esp (COTN Dawnstar Patch Collection) esl | masters: skyrim.esm, helgen reborn.esp, cotn - dawnstar.esp | CELL:1
  rdo updated.esp (Relationship Dialogue Overhaul - Update and MCM) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, relationship dialogue overhaul.esp | GLOB:1 FACT:1 MGEF:1 ENCH:1 SPEL:1 ARMO:1 NPC_:1 COBJ:1 CELL:1 DIAL:1 QUST:1 PACK:1 FLST:1 MESG:1 SMBN:1 SMQN:1 DLBR:1 SCEN:1
  dawnguard.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: skyrim.esm, update.esm | GMST:1 KYWD:1 LCRT:1 AACT:1 TXST:1 GLOB:1 CLAS:1 FACT:1 HDPT:1 RACE:1 SOUN:1 ASPC:1 MGEF:1 LTEX:1 ENCH:1 SPEL:1 SCRL:1 ACTI:1 TACT:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 GRAS:1 TREE:1 FLOR:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 LVLN:1 KEYM:1 ALCH:1 IDLM:1 COBJ:1 PROJ:1 HAZD:1 LVLI:1 WTHR:1 CLMT:1 RFCT:1 REGN:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 CSTY:1 LSCR:1 LVSP:1 ANIO:1 WATR:1 EFSH:1 EXPL:1 DEBR:1 IMGS:1 IMAD:1 FLST:1 PERK:1 BPTD:1 ADDN:1 AVIF:1 VTYP:1 IPCT:1 IPDS:1 ARMA:1 ECZN:1 LCTN:1 MESG:1 DOBJ:1 LGTM:1 MUSC:1 FSTP:1 FSTS:1 SMBN:1 SMQN:1 SMEN:1 DLBR:1 MUST:1 DLVW:1 WOOP:1 SHOU:1 RELA:1 SCEN:1 OTFT:1 ARTO:1 MATO:1 MOVT:1 SNDR:1 SOPM:1 CLFM:1 REVB:1 VOLI:1
  dragonborn.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: skyrim.esm, update.esm | GMST:1 KYWD:1 LCRT:1 TXST:1 GLOB:1 CLAS:1 FACT:1 RACE:1 SOUN:1 ASPC:1 MGEF:1 LTEX:1 ENCH:1 SPEL:1 SCRL:1 ACTI:1 TACT:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 GRAS:1 TREE:1 FLOR:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 LVLN:1 KEYM:1 ALCH:1 IDLM:1 COBJ:1 PROJ:1 HAZD:1 LVLI:1 WTHR:1 CLMT:1 SPGD:1 RFCT:1 REGN:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 CSTY:1 LSCR:1 LVSP:1 ANIO:1 WATR:1 EFSH:1 EXPL:1 DEBR:1 IMGS:1 IMAD:1 FLST:1 PERK:1 BPTD:1 ADDN:1 AVIF:1 VTYP:1 MATT:1 IPCT:1 IPDS:1 ARMA:1 ECZN:1 LCTN:1 MESG:1 DOBJ:1 LGTM:1 MUSC:1 FSTP:1 FSTS:1 SMBN:1 SMQN:1 SMEN:1 DLBR:1 MUST:1 DLVW:1 WOOP:1 SHOU:1 RELA:1 SCEN:1 OTFT:1 ARTO:1 MATO:1 MOVT:1 SNDR:1 SOPM:1 VOLI:1
  hearthfires.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: skyrim.esm, update.esm | GMST:1 KYWD:1 LCRT:1 TXST:1 GLOB:1 CLAS:1 FACT:1 SOUN:1 MGEF:1 ENCH:1 SPEL:1 ACTI:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 STAT:1 TREE:1 FLOR:1 FURN:1 WEAP:1 NPC_:1 ALCH:1 IDLM:1 COBJ:1 LVLI:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 CSTY:1 LSCR:1 ANIO:1 FLST:1 PERK:1 IPCT:1 IPDS:1 ARMA:1 LCTN:1 MESG:1 DOBJ:1 SMBN:1 SMQN:1 SMEN:1 DLBR:1 DLVW:1 RELA:1 SCEN:1 OTFT:1 SNDR:1
  skyrim.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: - | GMST:1 KYWD:1 LCRT:1 AACT:1 TXST:1 GLOB:1 CLAS:1 FACT:1 HDPT:1 HAIR:1 EYES:1 RACE:1 SOUN:1 ASPC:1 MGEF:1 SCPT:1 LTEX:1 ENCH:1 SPEL:1 SCRL:1 ACTI:1 TACT:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 APPA:1 STAT:1 SCOL:1 MSTT:1 PWAT:1 GRAS:1 TREE:1 CLDC:1 FLOR:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 LVLN:1 KEYM:1 ALCH:1 IDLM:1 COBJ:1 PROJ:1 HAZD:2 SLGM:1 LVLI:1 WTHR:1 CLMT:1 SPGD:1 RFCT:1 REGN:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 CSTY:1 LSCR:1 LVSP:1 ANIO:1 WATR:1 EFSH:1 EXPL:1 DEBR:1 IMGS:1 IMAD:1 FLST:1 PERK:1 BPTD:1 ADDN:1 AVIF:1 CAMS:1 CPTH:1 VTYP:1 MATT:1 IPCT:1 IPDS:1 ARMA:1 ECZN:1 LCTN:1 MESG:1 RGDL:1 DOBJ:1 LGTM:1 MUSC:1 FSTP:1 FSTS:1 SMBN:1 SMQN:1 SMEN:1 DLBR:1 MUST:1 DLVW:1 WOOP:1 SHOU:1 EQUP:1 RELA:1 SCEN:1 ASTP:1 OTFT:1 ARTO:1 MATO:1 MOVT:1 SNDR:1 DUAL:1 SNCT:1 SOPM:1 COLL:1 CLFM:1 REVB:1
  skyrimvr.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: skyrim.esm, update.esm | GMST:1 KYWD:1 SOUN:1 MGEF:1 SPEL:1 ACTI:1 LIGH:1 MISC:1 STAT:1 MSTT:1 FURN:1 WEAP:1 NPC_:1 REGN:1 NAVI:1 CELL:1 WRLD:1 QUST:1 PACK:1 LSCR:1 IMAD:1 FLST:1 PERK:1 LCTN:1 MESG:1 DOBJ:1 SCEN:1
  update.esm (Skyrim Vr USSEP patch for USSEP 4.2.5b) esm | masters: skyrim.esm | GMST:1 KYWD:1 TXST:1 GLOB:1 FACT:1 RACE:1 MGEF:1 LTEX:1 ENCH:1 SPEL:1 SCRL:1 ACTI:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 MISC:1 STAT:1 GRAS:1 FLOR:1 WEAP:1 NPC_:1 LVLN:1 ALCH:1 COBJ:1 PROJ:1 LVLI:1 WTHR:1 REGN:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 LSCR:1 WATR:1 EXPL:1 IMGS:1 IMAD:1 FLST:1 PERK:1 BPTD:1 AVIF:1 CAMS:1 CPTH:1 IPCT:1 IPDS:1 ARMA:1 ECZN:1 LCTN:1 MESG:1 DOBJ:1 MUSC:1 FSTP:1 FSTS:1 DLBR:1 MUST:1 DLVW:1 SCEN:1 MATO:1 VOLI:1
  ai overhaul.esp (AI Overhaul SSE SkyPatcher Patch) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp | GMST:1 FACT:1 FURN:1 NPC_:1 IDLM:1 LVLI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 IDLE:1 PACK:1 FLST:1 RELA:1
  lux - apocrypha patch - rudy enb nat.esp (Rudy ENB NAT ADDONS and REQUiRED Files) esl | masters: skyrim.esm, dragonborn.esm, lux.esp | WTHR:1 VOLI:1
  nat - patch - rudy enb.esp (Rudy ENB NAT ADDONS and REQUiRED Files) esl | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm, nat-enb.esp | WTHR:1 CLMT:1 SPGD:1 REGN:1 VOLI:1
  nighteyeenbfix.esp (Rudy ENB NAT ADDONS and REQUiRED Files) esl | masters: skyrim.esm | IMAD:1
  nat-enb summer patch.esp (NAT-ENB SUMMER PATCH) | masters: skyrim.esm, dawnguard.esm, dragonborn.esm, nat-enb.esp | CLMT:1 REGN:1
  nat-enb.esp (NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed) | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm | GMST:1 ARMO:1 LIGH:1 STAT:1 WTHR:1 CLMT:1 SPGD:1 RFCT:1 REGN:1 WRLD:1 EFSH:1 IMGS:1 IMAD:1 ARTO:1 VOLI:1 SNDR:1 SNCT:1 LENS:1
  nat-enb.esp (NAT.ENB III - Natural and Atmospheric Tamriel ENB 3.1.1C) | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm | GMST:1 ARMO:1 LIGH:1 STAT:1 WTHR:1 CLMT:1 SPGD:1 RFCT:1 REGN:1 WRLD:1 EFSH:1 IMGS:1 IMAD:1 ARTO:1 VOLI:1 SNDR:1 SNCT:1 LENS:1
  enb light.esp (ENB Light) | masters: skyrim.esm | MGEF:1 LIGH:1 ADDN:1 ARTO:1
  dovahnique's diverse deadly nightshade - bos.esp (Dovahnique's Diverse Deadly Nightshade - (BOS - ENB Lights)) esl | masters: skyrim.esm, hearthfires.esm | INGR:1 TREE:1
  dovahnique's diverse dark elf lanterns - bos.esp (Dovahnique's Diverse Dark Elf Lanterns (BOS - ENB Lights - High Poly)) esl | masters: skyrim.esm | STAT:1 MSTT:1
  thievesguildladder.esp (The Thieves Guild Ladder - Skyrim Special Edition) | masters: skyrim.esm, update.esm | MGEF:1 SPEL:1 BOOK:1 KEYM:1 NAVI:1 CELL:1 WRLD:1
  thievesguildladder_patch_di.esp (The Thieves Guild Ladder - Skyrim Special Edition) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, distinct interiors.esp, thievesguildladder.esp | CELL:1
  racemenuhh.esp (RaceMenu High Heels (Height Fixes)) | masters: skyrim.esm | KYWD:1 MGEF:1 SPEL:1 QUST:1
  autorun.esp (Autorun) esl | masters: skyrim.esm | QUST:1 MESG:1
  mcmhelper.esp (MCM Helper VR) esl | masters: skyui_se.esp | 
  ocf.esp (Object Categorization Framework) esm esl | masters: skyrim.esm, update.esm | KYWD:1 FLST:1
  cozy cots - bos color variance.esp (Cozy Cots - A Cot Replacer) esl | masters: skyrim.esm | FURN:1
  various dividers.esp (Divide and Conquer - A Noble Divider Replacer) esl | masters: skyrim.esm, update.esm | STAT:1
  bedroll alternative - bos color variance.esp (Bedroll Alternative - BOS Color Variance) esl | masters: skyrim.esm | STAT:1 FURN:1
  dunmer dreams - bos color variance.esp (Dunmer Dreams - A Dark Elf Bed Replacer) esl | masters: skyrim.esm, update.esm, dragonborn.esm | FURN:1
  peasant dreams - bos color variance.esp (Peasant Dreams - A Common Bed Replacer) esl | masters: skyrim.esm | FURN:1
  peasant dreams - upper class bos color variance.esp (Peasant Dreams - A Common Bed Replacer) esl | masters: skyrim.esm | FURN:1
  ignoble beds - bos color variance.esp (Ignoble Beds - A Noble and Upper Class Bed Replacer) esl | masters: skyrim.esm | FURN:1
  sofa.esp (Divine Dragonscale Decor - A Skyrim Furniture Overhaul) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | CONT:1 STAT:1 FURN:1 CELL:1 WRLD:1
  sofa.esp (Skyrim Overhauled Furniture Assembly-SOFA-Clean) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | CONT:1 STAT:1 FURN:1 CELL:1 WRLD:1
  sofa-dunmerall.esp (Skyrim Overhauled Furniture Assembly-SOFA-Clean) | masters: skyrim.esm, update.esm, dragonborn.esm | STAT:1 FURN:1 CELL:1 WRLD:1 PACK:1
  sofa.esp (Skyrim Overhauled Furniture Assembly-SOFA-Clean) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | CONT:1 STAT:1 FURN:1 CELL:1 WRLD:1
  blue_retchingnetch.esp (Blue Retching Netch) esl | masters: skyrim.esm | DOOR:1 LIGH:1 STAT:1 FURN:1
  lux - redbag's falkreath - addon.esp (Half Moon Mill Patches FOMOD) esl | masters: skyrim.esm, lux.esp, redbag's falkreath - addons.esp | CELL:1
  redbag's falkreath - addons - lux orbis patch.esp (Half Moon Mill Patches FOMOD) esl | masters: skyrim.esm, update.esm, lux - resources.esp, lux orbis.esp, redbag's falkreath - addons.esp | WRLD:1
  embersxd-campfire patch.esp (EmbersXD - Campfire Patch) esl | masters: skyrim.esm, campfire.esm, embers xd.esp | ACTI:1
  jks fort dawnguard - aspens ablaze patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, dawnguard.esm, jk's fort dawnguard.esp | WRLD:1
  jks fort dawnguard - exterior roofs disabler.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's fort dawnguard.esp | WRLD:1
  jks fort dawnguard - lawf patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, dawnguard.esm, jk's fort dawnguard.esp | WRLD:1
  jks fort dawnguard - lffgm patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, dawnguard.esm, landscape fixes for grass mods.esp, jk's fort dawnguard.esp | WRLD:1
  jks fort dawnguard - rdo patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, dawnguard.esm, relationship dialogue overhaul.esp, jk's fort dawnguard.esp | CELL:1
  jks high hrothgar - embers xd patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, jk's high hrothgar.esp | CELL:1
  jks sky haven temple - book covers skyrim patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, jk's sky haven temple.esp, book covers skyrim.esp | CELL:1
  jks sky haven temple - happy little trees patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, happylittletrees.esp, jk's sky haven temple.esp | CELL:1
  jks sky haven temple - ussep patch.esp (JKs Guild HQ Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, unofficial skyrim special edition patch.esp, jk's sky haven temple.esp | ACTI:1 WRLD:1
  distinct cotn interiors - dawnstar.esp (Distinct Interiors for Cities of the North) esl | masters: skyrim.esm, hearthfires.esm, dragonborn.esm, cotn - dawnstar.esp, distinct interiors.esp | NAVI:1 CELL:1 LCTN:1
  usmp - mannequin designs patch.esp (Unofficial Skyrim Modders Patch - USMP - Patch Emporium) esl | masters: skyrim.esm, mannequindesigns.esp, unofficial skyrim modders patch.esp | RACE:1
  usmp - apachii divine elegance.esp (Unofficial Skyrim Modders Patch - USMP - Patch Emporium) esl | masters: skyrim.esm, dawnguard.esm, unofficial skyrim modders patch.esp, apachii_divineelegancestore_patch.esp | RACE:1
  usmp - mannequin designs patch.esp (Unofficial Skyrim Modders Patch - USMP - Patch Emporium) esl | masters: skyrim.esm, mannequindesigns.esp, unofficial skyrim modders patch.esp | RACE:1
  usmp - rdo patch.esp (Unofficial Skyrim Modders Patch - USMP - Patch Emporium) esl | masters: skyrim.esm, unofficial skyrim modders patch.esp, relationship dialogue overhaul.esp | DIAL:1
  racecompatibility.esm (RaceCompatibility with fixes for SSE) esm | masters: skyrim.esm, dawnguard.esm | KYWD:1 NAVI:1 DIAL:1 QUST:1 FLST:1 ARMA:1
  racecompatibilityuskpoverride.esp (RaceCompatibility with fixes for SSE) esl | masters: skyrim.esm, update.esm, dawnguard.esm, racecompatibility.esm | DIAL:1 QUST:1
  sosvoices.esm (Simply Open Source Voice Pack - for Busy Follower Framework only) esm esl | masters: skyrim.esm | FACT:1 DIAL:1 QUST:1 FLST:1 VTYP:1 DLBR:1
  sosvoices_part1.esl (Simply Open Source Voice Pack - for Busy Follower Framework only) esl | masters: skyrim.esm, update.esm, hearthfires.esm, dragonborn.esm, sosvoices.esm | DIAL:1 QUST:1
